Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"Peter Luger of Long Island, Inc. dba Peter Luger Steak House 255 Northern Blvd. Great Neck, NY 11021",Restaurant,Hempstead | WDB Name: HEMPSTEAD | Region: Long Island,-----,61,3/26/2020,3/29/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,UniteHere Local 100,"Daniel Turtel, Vice President",(718) 387-0500 Ext: 701,-----,2019-0688,7368
"Birote Corporation dba El Mitote 208 Columbus Ave. New York, NY 10023",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,37,37,3/23/2020,3/21/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Cristina Castaneda, CEO/Owner",(212) 362-5265,-----,2019-0689,7367
"Koi NY LLC dba Koi New York 40 W. 40th Street New York, NY 10018",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,109,109,3/23/2020,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Suzanne Chou, Executive Vice President",(310) 659-1555,-----,2019-0690,7366
"Lafayette Street Partners II LLC dba Lafayette 380 Lafayette St. New York, NY 10003",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,149,149,3/26/2020,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Jonathan Moldenhauer, Director of Human Resources",(646) 442-7856,-----,2019-0657,7365
"WV Hospitality LLC Leuca/Westlight/William Vale Hotel 111 N. 12th Street Brooklyn, NY 11249",Restaurant,Kings | WDB Name: NEW YORK CITY | Region: New York City,195,195,3/26/2020,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Jonathan Moldenhauer, Director of Human Resources",(646) 442-7856,-----,2019-0656,7364
"Prince Sullivan LLC dba The Dutch 131 Sullivan St. New York, NY 10012",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,120,120,3/26/2020,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Jonathan Moldenhauer, Director of Human Resources",(646) 442-7856,-----,2019-0654,7363
"Four Points by Sheraton Manhattan Chelsea 158-60 West 25th Street New York, NY 10001",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,39,39,3/20/2020,3/24/2020,3/24/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,"New York Hotel & Motel Trades Council, AFL-CIO","Julie Cho, General Counsel",(973) 865-7019,-----,2019-0641,7362
"Four Points by Sheraton New York Downtown Financial District 6 Platt Street New York, NY 10038",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,43,43,3/20/2020,3/24/2020,3/24/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Julie Cho, General Counsel",(973) 865-7019,-----,2019-0642,7361
"Soho 54 Hotel 54 Watts Street New York, NY 10013",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,37,37,3/20/2020,3/19/2020,3/24/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Julie Cho, General Counsel",(973) 865-7019,-----,2019-0648,7360
"Renaissance New York Chelsea 112 West 25th Street New York, NY 10001",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,34,34,3/20/2020,3/20/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Julie Cho, General Counsel",(973) 865-7019,-----,2019-0649,7359
"Mr. C Manager Seaport Hotel 33 Peck Slip New York, NY 10038",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,40,3/20/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Hotel Team,(212) 766-6600,81-5221655,2019-0658,7358
"Masa NY, LLC dba Masa and Bar Masa 10 Columbus Circle New York, NY 10019",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,58,58,3/21/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Joe Imperto, HR Director",(914) 588-3247,-----,2019-0659,7357
"Fairfield Inn New York Manhattan/Fifth Avenue 21 West 27th Street New York, NY 10018",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,27,3/25/2020,3/14/2020,3/26/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Julie Cho, General Counsel",(973) 865-7019,-----,2019-0660,7356
"Scott's Peak n' Peek Resort LLC 1405 Old Road Clymer, NY 14724",Resort,Chautauqua | WDB Name: CHAUTAUQUA | Region: Western,-----,669,3/18/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,Christine Simon,(814) 868-9500 Ext: 2104,-----,2019-0606,7355
"IM Long Island Restaurant Group 1042 Northern Blvd Roslyn, NY 11576",Restaurant,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,-----,26,3/20/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Layoff,Temporary Layoff,The employees are not represented by a union,Payroll Department,(215) 321-2200,-----,2019-0611,7354
"IM 60th Street LLC 37 E. 60th Street New York, NY 10021",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,61,3/20/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Payroll Department,(215) 321-2200,-----,2019-0614,7353
"Global Facility Management & Construction, Inc. 525 Broadhollow Rd. #100 Melville, NY 11747",Construction,Suffolk | WDB Name: SUFFOLK | Region: Long Island,-----,44,3/26/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Lauryn Blank, Chief Executive Officer",(631) 617-6500,-----,2019-0568,7352
"Crescent Hotels & Resorts, LLC (Holiday Inn Manhattan Financial District) 99 Washington St. New York, NY 10006",Hotel,New York | WDB Name: NEW YORK CITY | Region: New York City,41,41,3/24/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,Charlotte Dundon,(703) 489-4450,-----,2019-0564,7351
"BWP2West, LLC dba 2 West Bar and Grille 2 West Ave. Saratoga Springs, NY 12866",Restaurant,Saratoga | WDB Name: SAR/WAR/WAS | Region: Capital,-----,30,3/20/2020,3/18/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Tim Holmes,(518) 587-0534,-----,2019-0609,7350
"IHI-NY, LLC (Ilili Restaurant) 236 5th Ave. New York, NY 10001",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,130,3/18/2020,3/15/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Alex Massoud, CFO",(212) 481-0141,-----,2019-0608,7349
"The Collective Paper Factory 37-06 36th St. Long Island City, NY 11101",Hotel and Restaurant,Queens | WDB Name: NEW YORK CITY | Region: New York City,-----,48,3/20/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Giovanna Cruz, People Team",(718) 392-7200,-----,2019-0610,7348
"Innovative Concepts in Entertainment 10123 Main Street Clarence, NY 14031",Amusement Machine Supplier,Erie | WDB Name: ERIE | Region: Western,-----,79,3/23/2020,3/18/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Tim Finney, VP of Human Resources",(716) 759-0370,-----,2019-0607,7347
"HCL America, Inc. 800 Phillips Road Webster, NY 14580",Leading global IT services company,Monroe |WDB Name: MONROE | Region: Finger Lakes,217,37,1/7/2020 Amendment: 3/20/2020,,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Ramachandran Sundararajan, Executive Vice President-HR",(908) 731-2256,77-0205035,2019-0211,7346
"HCL America, Inc. 800 Phillips Road Webster, NY 14580",Leading global IT services company,Monroe |WDB Name: MONROE | Region: Finger Lakes,-----,11,11/27/2019Amendment: 3/20/2020,"The expected date of the first separation for this wave will be extended from March 18, 2020 to March 31, 2020 with all separations accomplished by July 02, 2020. (2 affected employees)",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Ramachandran Sundararajan, Executive Vice President-HR",(908) 731-2256,77-0205035,2019-0181,7345
"HCL America, Inc. 800 Phillips Road Webster, NY 14580",Leading global IT services company,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,16,3/19/2020,,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Ramachandran Sundararajan, Executive Vice President-HR",(908) 731-2256,77-0205035,2019-0596,7344
"HCL America, Inc. 800 Phillips Road Webster, NY 14580",Leading global IT services company,Monroe | WDB Name: MONROE | Region: Finger Lakes,217,37,1/7/2020 Amendment: 3/20/2020,,-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Ramachandran Sundararajan, Executive Vice President-HR",(908) 731-2256,77-0205035,2019-0211,7343
"HCL America, Inc. 800 Phillips Road Webster, NY 14580",Leading global IT services company,Monroe | WDB Name: MONROE | Region: Finger Lakes,-----,11,11/27/2019 Amendment: 3/20/2020,": The expected date of the first separation for this wave will be extended from March 18, 2020 to March 31, 2020 with all separations accomplished by July 2, 2020. (2 affected employees)",-----,Economic,Plant Layoff,Plant Layoff,The employees are not represented by a union.,"Ramachandran Sundararajan, Executive Vice President- HR",(908) 731-2256,77-0205035,2019-0181,7342
"Gourmet Management Corp. (TGI Fridays, KFC, Taco Bell, Pizza Hut, Haagen Dazs, Tim Hortons & Beer Cart Restaurants located at the Restaurant Complex on the Amtrak level of Penn Station)560 Fifth Avenue, 3rd FloorNew York, NY 10036",Restaurants,New York | WDB Name: NEW YORK CITY | Region: New York City,72,72,7/13/2018Amended: 3/18/2020,"Close of business for June 30, 2020 was changed to March 16, 2020 due to unforeseeable business circumstances prompted by COVID-19.",3/16/2020,Expiration of lease,Plant Closing,Plant Closing,The employees are not represented by a union.,"Ann Martinez, CFO",(212) 560-1658,13-3031720,2018-0006,7341
"Fairway Group Holdings Corp.Harlem2328 12th AvenueNew York, NY 10027",Grocery Store,New York | WDB Name: NEW YORK CITY | Region: New York CityKings | WDB Name: NEW YORK CITY | Region: New York CityQueens | WDB Name: NEW YORK CITY | Region: New York CityBronx | WDB Name: NEW YORK CITY | Region: New York CityWestchester | WDB Name: WESTCHESTER | Region: Mid-HudsonNassau | WDB Name: HEMPSTEAD | Region: Long IslandNassau | WDB Name: OYSTER BAY | Region: Long Island,"2,606 affected for all 14 sites",165,1/24/2020 Amended: 3/24/2020,"Separations are expected occur between March 10, 2020 and April 7, 2020. Due to delays relating to the company’s efforts to sell the Production and Distribution Center and Harlem store, it is expected that layoffs will occur between April 15, 2020 and April 29, 2020 and between May 17, 2020 and May 31, 2020 respectively.",-----,Economic,Possible Plant Layoff,Possible Plant Layoff,"UFCW, Local 1500; UFCW, Local 1262; UFCW, Local 371","Charles J. Farfaglia, Senior Vice President Human Resources",(646) 616-8090,20-5948719,2019-0252,7340
"McDonnell and McMann Pediatric Dentistry, PLLC dba The Smile Lodge 713 Pierce Road Clifton Park, NY 12065",Dentist,Saratoga | WDB Name: SAR/WAR/WAS | Region: Capital,108,108,3/23/2020,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Lena Lancto, VP Human Resources",(518) 429-8997,-----,2019-0588,7339
"Scott J. Salons 6 NYC sites New York/Brooklyn, NY",Hair Salon,New York/Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,202,3/21/2020,3/21/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,Scott Buchanan,-----,-----,2019-0589,7338
"Miti Miti Modern Mexican 138 Fifth Ave. Brooklyn, NY 11217",Restaurant,Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,29,3/23/2020,3/17/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Evelyn Madden, Director of People & Culture",(718) 230-4007,-----,2019-0567,7337
"Bogota Latin Bistro 141 Fifth Ave. Brooklyn, NY 11217",Restaurant,Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,34,3/23/2020,3/17/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Evelyn Madden, Director of People & Culture",(718) 230-4007,-----,2019-0566,7336
"Medusa Greek Taverna 133 Fifth Ave. Brooklyn, NY 11217",Restaurant,Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,21,3/23/2020,3/17/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Evelyn Madden, Director of People & Culture",(718) 230-4007,-----,2019-0565,7335
"Patriot Electric Corp. 15-17 126th St. College Point, NY 11356",Electrical Contracting,Queens | WDB Name: NEW YORK CITY | Region: New York City,-----,69,3/20/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,Local 363 - United Service Workers of America,Christine Fermin,(718) 736-8733 Ext: 116,-----,2019-0563,7334
"Strivright, Inc. 1350 East 37th Street Brooklyn, NY 11210",School,Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,265,3/23/2020,3/23/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Samuel Bravmann, Chief Executive Officer",(718) 531-1800 Ext: 4869,11-3488835,2019-0561,7333
"Karako of Cross Bay Blvd. LTD 155-12 Cross Bay Blvd. Howard Beach, NY 11414",Retail,Queens | WDB Name: NEW YORK CITY | Region: New York City,-----,-----,3/20/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Eliran Foular, Human Resources Manager",(516) 596-6660 Ext: 307,-----,2019-0427,7332
"Visconti Advertising 7 Cerro St. Inwood, NY 11096",Advertising,Nassau | WDB Name: HEMPSTEAD | Region: Long Island,-----,-----,3/20/2020,3/20/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Eliran Foular, Human Resources Manager",(516) 596-6660 Ext: 307,-----,2019-0435,7331
